county_code,district_code,school_code,county,district,school,gradespan
29,4220,60,OCEAN,POINT PLEASANT BEACH BORO,G. HAROLD ANTRIM ELEMENTARY SCHOOL,PK-08
29,4710,50,OCEAN,SEASIDE HEIGHTS BORO,HUGH J BOYD JR. ELEMENTARY SCHOOL,PK-06
29,4950,50,OCEAN,SOUTHERN REGIONAL,SOUTHERN REGIONAL HIGH SCHOOL,12-Sep
29,4950,60,OCEAN,SOUTHERN REGIONAL,SOUTHERN REGIONAL MIDDLE SCHOOL,8-Jul
29,5020,50,OCEAN,STAFFORD TWP,OXYCOCUS ELEMENTARY SCHOOL,PK
29,5020,60,OCEAN,STAFFORD TWP,MCKINLEY AVENUE ELEMENTARY SCHOOL,4-Mar
29,5020,65,OCEAN,STAFFORD TWP,OCEAN ACRES ELEMENTARY SCHOOL,2-Jan
29,5020,70,OCEAN,STAFFORD TWP,STAFFORD INTERMEDIATE SCHOOL,6-May
29,5020,75,OCEAN,STAFFORD TWP,RONALD L. MEINDERS PRIMARY LEARNING CENTER,KG
29,5190,30,OCEAN,TOMS RIVER REGIONAL,TOMS RIVER HIGH SCHOOL EAST,12-Sep
29,5190,40,OCEAN,TOMS RIVER REGIONAL,TOMS RIVER HIGH SCHOOL NORTH,12-Sep
29,5190,50,OCEAN,TOMS RIVER REGIONAL,TOMS RIVER HIGH SCHOOL SOUTH,12-Sep
29,5190,60,OCEAN,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE SCHOOL EAST,8-Jun
29,5190,61,OCEAN,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE SCHOOL SOUTH,8-Jun
29,5190,63,OCEAN,TOMS RIVER REGIONAL,TOMS RIVER INTERMEDIATE SCHOOL NORTH,8-Jun
29,5190,64,OCEAN,TOMS RIVER REGIONAL,BEACHWOOD ELEMENTARY SCHOOL,KG-05
29,5190,65,OCEAN,TOMS RIVER REGIONAL,CEDAR GROVE ELEMENTARY SCHOOL,KG-05
29,5190,67,OCEAN,TOMS RIVER REGIONAL,JOSEPH A. CITTA ELEMENTARY SCHOOL,KG-05
29,5190,70,OCEAN,TOMS RIVER REGIONAL,EAST DOVER ELEMENTARY SCHOOL,KG-05
29,5190,75,OCEAN,TOMS RIVER REGIONAL,HOOPER AVENUE ELEMENTARY SCHOOL,KG-05
29,5190,80,OCEAN,TOMS RIVER REGIONAL,NORTH DOVER ELEMENTARY SCHOOL,KG-05
29,5190,90,OCEAN,TOMS RIVER REGIONAL,PINE BEACH ELEMENTARY SCHOOL,KG-05
29,5190,95,OCEAN,TOMS RIVER REGIONAL,SILVER BAY ELEMENTARY SCHOOL,KG-05
29,5190,100,OCEAN,TOMS RIVER REGIONAL,SOUTH TOMS RIVER ELEMENTARY SCHOOL,KG-05
29,5190,107,OCEAN,TOMS RIVER REGIONAL,WALNUT STREET ELEMENTARY SCHOOL,KG-05
29,5190,110,OCEAN,TOMS RIVER REGIONAL,WASHINGTON STREET ELEMENTARY SCHOOL,KG-05
29,5190,120,OCEAN,TOMS RIVER REGIONAL,WEST DOVER ELEMENTARY SCHOOL,KG-05
29,5220,50,OCEAN,TUCKERTON BORO,TUCKERTON ELEMENTARY SCHOOL,PK-06
31,420,20,PASSAIC,BLOOMINGDALE BORO,MARTHA B. DAY ELEMENTARY SCHOOL,PK-01
31,420,30,PASSAIC,BLOOMINGDALE BORO,SAMUEL R. DONALD ELEMENTARY SCHOOL,4-Feb
31,420,50,PASSAIC,BLOOMINGDALE BORO,WALTER T. BERGEN MIDDLE SCHOOL,8-May
31,900,30,PASSAIC,CLIFTON CITY,CLIFTON HIGH SCHOOL,12-Sep
31,900,35,PASSAIC,CLIFTON CITY,CHRISTOPHER COLUMBUS MIDDLE SCHOOL,8-Jun
31,900,70,PASSAIC,CLIFTON CITY,WOODROW WILSON MIDDLE SCHOOL,8-Jun
31,900,80,PASSAIC,CLIFTON CITY,SCHOOL #1,KG-05
31,900,90,PASSAIC,CLIFTON CITY,SCHOOL #2,KG-05
31,900,100,PASSAIC,CLIFTON CITY,SCHOOL #3,KG-05
31,900,110,PASSAIC,CLIFTON CITY,SCHOOL #4,KG-05
31,900,120,PASSAIC,CLIFTON CITY,SCHOOL #5,KG-05
31,900,140,PASSAIC,CLIFTON CITY,SCHOOL #8,KG-05
31,900,150,PASSAIC,CLIFTON CITY,SCHOOL #9,KG-05
31,900,160,PASSAIC,CLIFTON CITY,SCHOOL #11,KG-05
31,900,170,PASSAIC,CLIFTON CITY,SCHOOL #12,KG-05
31,900,180,PASSAIC,CLIFTON CITY,SCHOOL #13,KG-05
31,900,190,PASSAIC,CLIFTON CITY,SCHOOL #14,KG-05
31,900,200,PASSAIC,CLIFTON CITY,SCHOOL #15,KG-05
31,900,210,PASSAIC,CLIFTON CITY,SCHOOL #16,KG-05
31,900,230,PASSAIC,CLIFTON CITY,SCHOOL #17,KG-05
31,1920,15,PASSAIC,HALEDON BORO,HALEDON PUBLIC SCHOOL,PK-08
31,2100,50,PASSAIC,HAWTHORNE BORO,HAWTHORNE HIGH SCHOOL,12-Sep
31,2100,70,PASSAIC,HAWTHORNE BORO,LINCOLN MIDDLE SCHOOL,8-Jun
31,2100,80,PASSAIC,HAWTHORNE BORO,ROOSEVELT ELEMENTARY SCHOOL,KG-05
31,2100,90,PASSAIC,HAWTHORNE BORO,THOMAS JEFFERSON ELEMENTARY SCHOOL,PK-05
31,2100,100,PASSAIC,HAWTHORNE BORO,WASHINGTON ELEMENTARY SCHOOL,KG-05
31,2510,50,PASSAIC,LAKELAND REGIONAL,LAKELAND REGIONAL HIGH SCHOOL,12-Sep
31,2700,50,PASSAIC,LITTLE FALLS TWP,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,8-May
31,2700,60,PASSAIC,LITTLE FALLS TWP,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 2,PK-02
31,2700,70,PASSAIC,LITTLE FALLS TWP,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 3,4-Mar
31,3640,50,PASSAIC,NORTH HALEDON BORO,HIGH MOUNTAIN MIDDLE SCHOOL,8-May
31,3640,60,PASSAIC,NORTH HALEDON BORO,MEMORIAL ELEMENTARY SCHOOL,KG-04
31,3970,50,PASSAIC,PASSAIC CITY,PASSAIC HIGH SCHOOL # 12,12-Sep
31,3970,80,PASSAIC,PASSAIC CITY,THOMAS JEFFERSON SCHOOL # 1,PK-06
31,3970,85,PASSAIC,PASSAIC CITY,SCHOOL # 2,KG-02
31,3970,90,PASSAIC,PASSAIC CITY,MARIO DRAGO SCHOOL # 3,PK-07
31,3970,95,PASSAIC,PASSAIC CITY,LINCOLN MIDDLE SCHOOL # 4,8-Jul
31,3970,97,PASSAIC,PASSAIC CITY,SCHOOL # 5,5-Mar
31,3970,100,PASSAIC,PASSAIC CITY,MARTIN LUTHER KING JR. SCHOOL # 6,PK-06
31,3970,110,PASSAIC,PASSAIC CITY,ULYSSES S. GRANT SCHOOL # 7,PK-02
31,3970,120,PASSAIC,PASSAIC CITY,CASIMIR PULASKI SCHOOL # 8,KG-03
31,3970,125,PASSAIC,PASSAIC CITY,ETTA GERO SCHOOL # 9,6-Apr
31,3970,130,PASSAIC,PASSAIC CITY,THEODORE ROOSEVELT SCHOOL # 10,KG-06
31,3970,140,PASSAIC,PASSAIC CITY,WILLIAM B. CRUISE MEMORIAL SCHOOL # 11,6-Jan
31,3970,170,PASSAIC,PASSAIC CITY,VINCENT CAPUANA SCHOOL # 15,KG-01
31,3970,180,PASSAIC,PASSAIC CITY,SCHOOL # 16,PK-KG
31,3970,185,PASSAIC,PASSAIC CITY,SCHOOL # 17,PK-KG
31,3970,200,PASSAIC,PASSAIC CITY,DANIEL F. RYAN ELEMENTARY SCHOOL # 19,PK-05
31,3975,90,PASSAIC,PASSAIC CO ED SERV COMM,SKYLANDS SCHOOL FOT THE EXCEPTIONAL,PK-08
31,3980,10,PASSAIC,PASSAIC CO MANCHESTER REG,PASSAIC COUNTY-MANCHESTER REGIONAL HIGH SCHOOL,12-Sep
31,3990,50,PASSAIC,PASSAIC VALLEY REGIONAL,PASSAIC VALLEY REGIONAL HIGH SCHOOL,12-Sep
31,3995,50,PASSAIC,PASSAIC COUNTY VOCATIONAL,PASSAIC COUNTY TECHNICAL INSTITUTE,12-Sep
31,4010,1,PASSAIC,PATERSON CITY,SCHOOL OF INFORMATION TECHNOLOGY,12-Sep
31,4010,2,PASSAIC,PATERSON CITY,SCHOOL OF CULINARY ARTS HOSPITALITY AND TOURISM,12-Sep
31,4010,3,PASSAIC,PATERSON CITY,SCHOOL OF GOVERNMENT & PUBLIC ADMINISTRATION,12-Sep
31,4010,4,PASSAIC,PATERSON CITY,SCHOOL OF HEALTH SCIENCE,12-Sep
31,4010,5,PASSAIC,PATERSON CITY,SCHOOL OF EARTH AND SPACE SCIENCE,12-Sep
31,4010,20,PASSAIC,PATERSON CITY,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,12-Sep
31,4010,25,PASSAIC,PATERSON CITY,ACADEMY HIGH SCHOOL,12-Sep
31,4010,35,PASSAIC,PATERSON CITY,INTERNATIONAL HIGH SCHOOL,12-Sep
31,4010,43,PASSAIC,PATERSON CITY,ALEXANDER HAMILTON ACADEMY,KG-08
31,4010,45,PASSAIC,PATERSON CITY,DALE AVENUE,PK-01
31,4010,47,PASSAIC,PATERSON CITY,EDWARD W KILPATRICK,PK-05
31,4010,50,PASSAIC,PATERSON CITY,SCHOOL 1,PK-05
31,4010,60,PASSAIC,PATERSON CITY,SCHOOL 2,KG-08
31,4010,61,PASSAIC,PATERSON CITY,URBAN LEADERSHIP ACADEMY,KG-04
31,4010,70,PASSAIC,PATERSON CITY,SCHOOL 3,KG-08
31,4010,80,PASSAIC,PATERSON CITY,REV DR FRANK NAPIER JR SCHOOL,KG-08
31,4010,90,PASSAIC,PATERSON CITY,SCHOOL 5,KG-06
31,4010,100,PASSAIC,PATERSON CITY,SCHOOL 6/ACADEMY OF PERFORMING ARTS,PK-08
31,4010,110,PASSAIC,PATERSON CITY,SCHOOL 7,8-May
31,4010,120,PASSAIC,PATERSON CITY,SCHOOL 8,KG-08
31,4010,130,PASSAIC,PATERSON CITY,CHARLES J RILEY SCHOOL 9,KG-08
31,4010,140,PASSAIC,PATERSON CITY,SCHOOL 10,PK-08
31,4010,150,PASSAIC,PATERSON CITY,SCHOOL 11 NEWCOMERS,8-Apr
31,4010,160,PASSAIC,PATERSON CITY,SCHOOL 12,PK-08
31,4010,170,PASSAIC,PATERSON CITY,SCHOOL 13,PK-08
31,4010,180,PASSAIC,PATERSON CITY,SCHOOL 14,KG-04
31,4010,190,PASSAIC,PATERSON CITY,SCHOOL 15,PK-05
31,4010,220,PASSAIC,PATERSON CITY,SCHOOL 18,PK-08
31,4010,230,PASSAIC,PATERSON CITY,SCHOOL 19,PK-04
31,4010,240,PASSAIC,PATERSON CITY,SCHOOL 20,KG-08
31,4010,250,PASSAIC,PATERSON CITY,SCHOOL 21,PK-08
31,4010,270,PASSAIC,PATERSON CITY,SCHOOL 24,PK-08
31,4010,280,PASSAIC,PATERSON CITY,SCHOOL 25,KG-08
31,4010,290,PASSAIC,PATERSON CITY,SCHOOL 26,KG-08
31,4010,300,PASSAIC,PATERSON CITY,SCHOOL 27,PK-07
31,4010,301,PASSAIC,PATERSON CITY,DON BOSCO ACADEMY,8-Jun
31,4010,304,PASSAIC,PATERSON CITY,SCHOOL OF SCIENCE TECHNOLOGY ENGG & MATHEMATICS,12-Sep
31,4010,305,PASSAIC,PATERSON CITY,SCHOOL OF EDUCATION AND TRAINING,12-Sep
31,4010,306,PASSAIC,PATERSON CITY,SCHOOL OF BUISINESS TECHNOLOGY,12-Sep
31,4010,307,PASSAIC,PATERSON CITY,SCHOOL OF ARCHITECTURE AND CONSTRUCTION TRADES,12-Sep
31,4010,310,PASSAIC,PATERSON CITY,SCHOOL 28,KG-08
31,4010,311,PASSAIC,PATERSON CITY,SCHOOL 29,KG-04
31,4010,312,PASSAIC,PATERSON CITY,DR. MARTIN LUTHER KING JR EDUCATIONAL COMPLEX,KG-08
31,4010,315,PASSAIC,PATERSON CITY,ROBERTO CLEMENTE,KG-04
31,4010,316,PASSAIC,PATERSON CITY,NEW ROBERTO CLEMENTE,8-Jun
31,4010,325,PASSAIC,PATERSON CITY,NORMAN S WEIR,KG-08
31,4230,50,PASSAIC,POMPTON LAKES BORO,POMPTON LAKES HIGH SCHOOL,12-Sep
31,4230,55,PASSAIC,POMPTON LAKES BORO,LAKESIDE SCHOOL,8-Jun
31,4230,60,PASSAIC,POMPTON LAKES BORO,LENOX SCHOOL,KG-05
31,4230,70,PASSAIC,POMPTON LAKES BORO,LINCOLN SCHOOL,PK-05
31,4270,10,PASSAIC,PROSPECT PARK BORO,PROSPECT PARK SCHOOL NO. 1,PK-08
31,4400,50,PASSAIC,RINGWOOD BORO,ELEANOR G. HEWITT,5-Apr
31,4400,53,PASSAIC,RINGWOOD BORO,MARTIN J. RYERSON SCHOOL,8-Jun
31,4400,55,PASSAIC,RINGWOOD BORO,PETER COOPER SCHOOL,PK-03
31,4400,60,PASSAIC,RINGWOOD BORO,ROBERT ERSKINE SCHOOL,KG-03
31,5200,50,PASSAIC,TOTOWA BORO,MEMORIAL SCHOOL,PK-02
31,5200,60,PASSAIC,TOTOWA BORO,WASHINGTON PARK SCHOOL,8-Mar
31,5440,50,PASSAIC,WANAQUE BORO,HASKELL ELEMENTARY SCHOOL,KG-08
31,5440,70,PASSAIC,WANAQUE BORO,WANAQUE ELEMENTARY SCHOOL,PK-08
31,5570,50,PASSAIC,WAYNE TWP,WAYNE VALLEY HIGH SCHOOL,12-Sep
31,5570,55,PASSAIC,WAYNE TWP,WAYNE HILLS HIGH SCHOOL,12-Sep
31,5570,65,PASSAIC,WAYNE TWP,ANTHONY WAYNE MIDDLE SCHOOL,8-Jun
31,5570,78,PASSAIC,WAYNE TWP,ALBERT PAYSON TERHUNE ELEMENTARY,PK-05
31,5570,83,PASSAIC,WAYNE TWP,GEORGE WASHINGTON MIDDLE SCHOOL,8-Jun
31,5570,85,PASSAIC,WAYNE TWP,JAMES FALLON ELEMENTARY SCHOOL,KG-05
31,5570,87,PASSAIC,WAYNE TWP,JOHN F KENNEDY ELEMENTARY SCHOOL,PK-05
31,5570,90,PASSAIC,WAYNE TWP,LAFAYETTE ELEMENTARY SCHOOL,KG-05
31,5570,110,PASSAIC,WAYNE TWP,PACKANACK ELEMENTARY SCHOOL,PK-05
31,5570,120,PASSAIC,WAYNE TWP,PINES LAKE ELEMENTARY SCHOOL,KG-05
31,5570,135,PASSAIC,WAYNE TWP,RANDALL CARTER ELEMENTARY SCHOOL,KG-05
31,5570,140,PASSAIC,WAYNE TWP,RYERSON ELEMENTARY SCHOOL,KG-05
31,5570,145,PASSAIC,WAYNE TWP,SCHUYLER-COLFAX MIDDLE SCHOOL,8-Jun
31,5570,150,PASSAIC,WAYNE TWP,THEUNIS DEY ELEMENTARY SCHOOL,KG-05
31,5650,40,PASSAIC,WEST MILFORD TWP,WEST MILFORD TOWNSHIP HIGH SCHOOL,12-Sep
31,5650,42,PASSAIC,WEST MILFORD TWP,APSHAWA ELEMENTARY SCHOOL,KG-06
31,5650,55,PASSAIC,WEST MILFORD TWP,MACOPIN MIDDLE SCHOOL,8-Jul
31,5650,60,PASSAIC,WEST MILFORD TWP,MAPLE ROAD ELEMENTARY SCHOOL,PK-06
31,5650,70,PASSAIC,WEST MILFORD TWP,MARSHALL HILL ELEMENTARY SCHOOL,KG-06
31,5650,80,PASSAIC,WEST MILFORD TWP,PARADISE KNOLL ELEMENTARY SCHOOL,KG-06
31,5650,90,PASSAIC,WEST MILFORD TWP,UPPER GREENWOOD LAKE ELEMENTARY SCHOOL,PK-06
31,5650,100,PASSAIC,WEST MILFORD TWP,WESTBROOK ELEMENTARY SCHOOL,KG-06
31,5690,60,PASSAIC,WOODLAND PARK,BEATRICE GILMORE SCHOOL,4-Mar
31,5690,65,PASSAIC,WOODLAND PARK,CHARLES OLBON SCHOOL,PK-02
31,5690,70,PASSAIC,WOODLAND PARK,MEMORIAL MIDDLE SCHOOL,8-May
33,60,20,SALEM,ALLOWAY TWP,ALLOWAY TOWNSHIP SCHOOL,PK-08
33,1350,50,SALEM,ELSINBORO TWP,ELSINBORO TOWNSHIP SCHOOL,KG-08
33,2800,50,SALEM,LOWER ALLOWAYS CREEK,LOWER ALLOWAYS CREEK ELEMENTARY SCHOOL,PK-08
33,2950,50,SALEM,MANNINGTON TWP,MANNINGTON TOWNSHIP ELEMENTARY SCHOOL,PK-08
33,3860,10,SALEM,OLDMANS TWP,OLDMANS TOWNSHIP SCHOOL,KG-08
33,4070,50,SALEM,PENNS GRV-CARNEY'S PT REG,PENNS GROVE HIGH SCHOOL,12-Sep
33,4070,80,SALEM,PENNS GRV-CARNEY'S PT REG,PAUL W CARLETON,5-Apr
33,4070,90,SALEM,PENNS GRV-CARNEY'S PT REG,FIELD STREET SCHOOL,3-Jan
33,4070,100,SALEM,PENNS GRV-CARNEY'S PT REG,LAFAYETTE - PERSHING,PK-KG
33,4070,105,SALEM,PENNS GRV-CARNEY'S PT REG,PENNS GROVE MIDDLE SCHOOL,8-Jun
33,4075,50,SALEM,PENNSVILLE,PENNSVILLE MEMORIAL HIGH SCHOOL,12-Sep
33,4075,55,SALEM,PENNSVILLE,PENNSVILLE MIDDLE SCHOOL,8-Jun
33,4075,60,SALEM,PENNSVILLE,CENTRAL PARK ELEMENTARY SCHOOL,3-Feb
33,4075,78,SALEM,PENNSVILLE,PENN BEACH ELEMENTARY SCHOOL,5-Apr
33,4075,90,SALEM,PENNSVILLE,VALLEY PARK ELEMENTARY SCHOOL,PK-01
33,4150,40,SALEM,PITTSGROVE TWP,ARTHUR P SCHALICK HIGH SCHOOL,12-Sep
33,4150,50,SALEM,PITTSGROVE TWP,NORMA ELEMENTARY SCHOOL,PK-KG
33,4150,60,SALEM,PITTSGROVE TWP,OLIVET ELEMENTARY SCHOOL,5-Mar
33,4150,70,SALEM,PITTSGROVE TWP,PITTSGROVE TOWNSHIP MIDDLE SCHOOL,8-Jun
33,4150,80,SALEM,PITTSGROVE TWP,ELMER ELEMENTARY SCHOOL,2-Jan
33,4280,50,SALEM,QUINTON TWP,QUINTON TOWNSHIP SCHOOL DISTRICT,PK-08
33,4630,50,SALEM,SALEM CITY,SALEM HIGH SCHOOL,12-Sep
33,4630,70,SALEM,SALEM CITY,JOHN FENWICK ACADEMY,PK-02
33,4630,90,SALEM,SALEM CITY,SALEM MIDDLE SCHOOL,8-Mar
33,4635,50,SALEM,SALEM CO SPECIAL SERVICE,DARETOWN SCHOOL,PK-12
33,4635,300,SALEM,SALEM CO SPECIAL SERVICE,CUMBERLAND CAMPUS,PK-12
33,4640,40,SALEM,SALEM COUNTY VOCATIONAL,SALEM COUNTY CAREER AND TECHNICAL HIGH SCHOOL,12-Sep
33,5320,70,SALEM,UPPER PITTSGROVE TWP,UPPER PITTSGROVE SCHOOL,PK-08
33,5910,50,SALEM,WOODSTOWN-PILESGROVE REG,WOODSTOWN HIGH SCHOOL,12-Sep
33,5910,60,SALEM,WOODSTOWN-PILESGROVE REG,MARY S. SHOEMAKER SCHOOL,5-Jan
33,5910,70,SALEM,WOODSTOWN-PILESGROVE REG,WOODSTOWN MIDDLE SCHOOL,8-Jun
33,5910,300,SALEM,WOODSTOWN-PILESGROVE REG,WOODSTOWN-PILESGROVE EARLY CHILDHOOD LEARNING CENTER,PK
35,240,20,SOMERSET,BEDMINSTER TWP,BEDMINSTER TOWNSHIP PUBLIC SCHOOL,PK-08
35,350,50,SOMERSET,BERNARDS TWP,RIDGE HIGH SCHOOL,12-Sep
35,350,55,SOMERSET,BERNARDS TWP,WILLIAM ANNIN MIDDLE SCHOOL,8-Jun
35,350,60,SOMERSET,BERNARDS TWP,OAK STREET SCHOOL,KG-05
35,350,70,SOMERSET,BERNARDS TWP,CEDAR HILL SCHOOL,KG-05
35,350,80,SOMERSET,BERNARDS TWP,LIBERTY CORNER SCHOOL,PK-05
35,350,100,SOMERSET,BERNARDS TWP,MOUNT PROSPECT ELEMENTARY SCHOOL,PK-05
35,490,20,SOMERSET,BOUND BROOK BORO,BOUND BROOK HIGH SCHOOL,12-Sep
35,490,50,SOMERSET,BOUND BROOK BORO,BOUND BROOK ELEMENTARY SCHOOL,PK-08
35,510,20,SOMERSET,BRANCHBURG TWP,BRANCHBURG CENTRAL MIDDLE SCHOOL,8-Jun
35,510,60,SOMERSET,BRANCHBURG TWP,STONY BROOK SCHOOL,5-Apr
35,510,90,SOMERSET,BRANCHBURG TWP,WHITON ELEMENTARY SCHOOL,PK-03
35,555,5,SOMERSET,BRIDGEWATER-RARITAN REG,BRIDGEWATER-RARITAN REGIONAL HIGH SCHOOL,12-Sep
35,555,10,SOMERSET,BRIDGEWATER-RARITAN REG,BRIDGEWATER-RARITAN REGIONAL MIDDLE SCHOOL,8-Jul
35,555,30,SOMERSET,BRIDGEWATER-RARITAN REG,ADAMSVILLE ELEMENTARY SCHOOL,PK-04
35,555,40,SOMERSET,BRIDGEWATER-RARITAN REG,BRADLEY GARDENS ELEMENTARY SCHOOL,KG-04
35,555,45,SOMERSET,BRIDGEWATER-RARITAN REG,CRIM ELEMENTARY SCHOOL,KG-04
35,555,48,SOMERSET,BRIDGEWATER-RARITAN REG,EISENHOWER INTERMEDIATE SCHOOL,6-May
35,555,63,SOMERSET,BRIDGEWATER-RARITAN REG,HAMILTON ELEMENTARY SCHOOL,KG-04
35,555,65,SOMERSET,BRIDGEWATER-RARITAN REG,HILLSIDE INTERMEDIATE SCHOOL,6-May
35,555,67,SOMERSET,BRIDGEWATER-RARITAN REG,JOHN F KENNEDY ELEMENTARY SCHOOL,KG-04
35,555,85,SOMERSET,BRIDGEWATER-RARITAN REG,MILLTOWN ELEMENTARY SCHOOL,KG-04
35,555,105,SOMERSET,BRIDGEWATER-RARITAN REG,VAN HOLTEN ELEMENTARY SCHOOL,KG-04
35,1610,50,SOMERSET,FRANKLIN TWP,FRANKLIN HIGH SCHOOL,12-Sep
35,1610,55,SOMERSET,FRANKLIN TWP,CONERLY ROAD SCHOOL,PK-04
35,1610,70,SOMERSET,FRANKLIN TWP,ELIZABETH AVENUE SCHOOL,PK-04
35,1610,80,SOMERSET,FRANKLIN TWP,FRANKLIN PARK SCHOOL,PK-04
35,1610,100,SOMERSET,FRANKLIN TWP,HILLCREST SCHOOL,PK-04
35,1610,115,SOMERSET,FRANKLIN TWP,MACAFEE ROAD SCHOOL,PK-04
35,1610,140,SOMERSET,FRANKLIN TWP,PINE GROVE MANOR SCHOOL,PK-04
35,1610,150,SOMERSET,FRANKLIN TWP,SAMPSON G. SMITH SCHOOL,6-May
35,1610,160,SOMERSET,FRANKLIN TWP,FRANKLIN MIDDLE SCHOOL,8-Jul
35,1810,30,SOMERSET,GREEN BROOK TWP,GREEN BROOK MIDDLE SCHOOL,8-May
35,1810,50,SOMERSET,GREEN BROOK TWP,IRENE E. FELDKIRCHNER ELEMENTARY SCHOOL,PK-04
35,2170,30,SOMERSET,HILLSBOROUGH TWP,HILLSBOROUGH HIGH SCHOOL,12-Sep
35,2170,33,SOMERSET,HILLSBOROUGH TWP,AMSTERDAM ELEMENTARY SCHOOL,KG-04
35,2170,34,SOMERSET,HILLSBOROUGH TWP,AUTEN ROAD INTERMEDIATE SCHOOL,6-May
35,2170,35,SOMERSET,HILLSBOROUGH TWP,HILLSBOROUGH TOWNSHIP MIDDLE SCHOOL,8-Jul
35,2170,40,SOMERSET,HILLSBOROUGH TWP,HILLSBOROUGH TOWNSHIP ELEMENTARY SCHOOL,KG-04
35,2170,60,SOMERSET,HILLSBOROUGH TWP,SUNNYMEAD ELEMENTARY SCHOOL,KG-04
35,2170,70,SOMERSET,HILLSBOROUGH TWP,TRIANGLE ELEMENTARY SHCOOL,PK-04
35,2170,80,SOMERSET,HILLSBOROUGH TWP,WOODFERN ELEMENTARY SCHOOL,KG-04
35,2170,85,SOMERSET,HILLSBOROUGH TWP,WOODS ROAD ELEMENTARY SCHOOL,PK-04
35,3000,50,SOMERSET,MANVILLE BORO,MANVILLE HIGH SCHOOL,12-Sep
35,3000,65,SOMERSET,MANVILLE BORO,ALEXANDER BATCHO INTERMEDIATE SCHOOL,8-Jun
35,3000,80,SOMERSET,MANVILLE BORO,ROOSEVELT SCHOOL,5-Apr
35,3000,90,SOMERSET,MANVILLE BORO,WESTON ELEMENTARY SCHOOL,PK-03
35,3320,30,SOMERSET,MONTGOMERY TWP,MONTGOMERY HIGH SCHOOL,12-Sep
35,3320,45,SOMERSET,MONTGOMERY TWP,MONTGOMERY LOWER MIDDLE SCHOOL,6-May
35,3320,70,SOMERSET,MONTGOMERY TWP,MONTGOMERY UPPER MIDDLE SCHOOL,8-Jul
35,3320,80,SOMERSET,MONTGOMERY TWP,ORCHARD HILL ELEMENTARY SCHOOL,PK-02
35,3320,105,SOMERSET,MONTGOMERY TWP,VILLAGE ELEMENTARY SCHOOL,4-Mar
35,3670,50,SOMERSET,NORTH PLAINFIELD BORO,NORTH PLAINFIELD HIGH SCHOOL,12-Jul
35,3670,60,SOMERSET,NORTH PLAINFIELD BORO,EAST END SCHOOL,PK-04
35,3670,80,SOMERSET,NORTH PLAINFIELD BORO,SOMERSET SCHOOL,6-May
35,3670,90,SOMERSET,NORTH PLAINFIELD BORO,STONY BROOK SCHOOL,KG-04
35,3670,110,SOMERSET,NORTH PLAINFIELD BORO,WEST END SCHOOL,PK-04
35,4805,50,SOMERSET,SOMERSET CO ED SERV COMM,SOMERSET SECONDARY ACADEMY,12-Sep
35,4805,60,SOMERSET,SOMERSET CO ED SERV COMM,SOMERSET ELEMENTARY ACADEMY,KG-08
35,4810,70,SOMERSET,SOMERSET CO VOCATIONAL,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,12-Sep
35,4815,20,SOMERSET,SOMERSET HILLS REGIONAL,BERNARDS HIGH SCHOOL,12-Sep
35,4815,30,SOMERSET,SOMERSET HILLS REGIONAL,MARION T. BEDWELL ELEMENTARY SCHOOL,PK-04
35,4815,40,SOMERSET,SOMERSET HILLS REGIONAL,BERNARDSVILLE MIDDLE SCHOOL,8-May
35,4820,50,SOMERSET,SOMERVILLE BORO,SOMERVILLE HIGH SCHOOL,12-Sep
35,4820,55,SOMERSET,SOMERVILLE BORO,SOMERVILLE MIDDLE SCHOOL,8-Jun
35,4820,90,SOMERSET,SOMERVILLE BORO,VAN DERVEER ELEMENTARY SCHOOL,PK-05
35,4850,60,SOMERSET,SOUTH BOUND BROOK,ROBERT MORRIS SCHOOL,PK-08
35,5470,30,SOMERSET,WARREN TWP,CENTRAL SCHOOL,KG-05
35,5470,33,SOMERSET,WARREN TWP,WARREN MIDDLE SCHOOL,8-Jun
35,5470,35,SOMERSET,WARREN TWP,MT. HOREB SCHOOL,PK-05
35,5470,40,SOMERSET,WARREN TWP,ANGELO L. TOMASO SCHOOL,KG-05
35,5470,50,SOMERSET,WARREN TWP,WOODLAND SCHOOL,KG-05
35,5540,40,SOMERSET,WATCHUNG BORO,BAYBERRY SCHOOL,PK-04
35,5540,50,SOMERSET,WATCHUNG BORO,VALLEY VIEW SCHOOL,8-May
35,5550,50,SOMERSET,WATCHUNG HILLS REGIONAL,WATCHUNG HILLS REGIONAL HIGH SCHOOL,12-Sep
37,90,10,SUSSEX,ANDOVER REG,FLORENCE M. BURD,KG-04
37,90,40,SUSSEX,ANDOVER REG,LONG POND SCHOOL,8-May
37,640,10,SUSSEX,BYRAM TWP,BYRAM LAKES ELEMENTARY SCHOOL,PK-04
